"TDSv30 V01R12 V01 R12 EGLASS20 NGAS PVSTD  /  Proposed  /  2022_CZ12_2100ft2_Std_3_BR_HPWH_NEEA.ribd22  /  C:/Users/sbecker/IECC HPWH Runs/inlet_ambient_air_temp/2022_CZ12_2100ft2_Std_3_BR_HPWH_NEEA - batch/",001
"Mon 20-Dec-21   4:24:35 pm"
"DHWhr","Hour"
"Julien","Mo","Day","DOWH","Hour","t_outdoor_drybulb","t_Inlet"
185,7,4,7,9,77.54,68.4568
185,7,4,7,10,81.5,68.4568
185,7,4,7,11,86.54,68.4568
185,7,4,7,12,90.32,68.4568
185,7,4,7,13,93.2,68.4568
185,7,4,7,14,95.18,68.4568
185,7,4,7,15,97.16,68.4568
185,7,4,7,16,99.14,68.4568
185,7,4,7,17,99.86,68.4568
185,7,4,7,18,99.5,68.4568
185,7,4,7,19,98.78,68.4568
185,7,4,7,20,97.16,68.4568
185,7,4,7,21,89.06,68.4568
185,7,4,7,22,81.68,68.4568
185,7,4,7,23,78.44,68.4568
185,7,4,7,24,74.84,68.4568
186,7,5,1,1,73.58,68.4568
186,7,5,1,2,70.88,68.6694
186,7,5,1,3,68.9,68.6694
186,7,5,1,4,67.82,68.6694
186,7,5,1,5,66.74,68.6694
186,7,5,1,6,65.3,68.6694
186,7,5,1,7,68.72,68.6694
186,7,5,1,8,74.84,68.6694
186,7,5,1,9,81.68,68.6694
186,7,5,1,10,87.26,68.6694
186,7,5,1,11,89.42,68.6694
186,7,5,1,12,92.3,68.6694
186,7,5,1,13,95.18,68.6694
186,7,5,1,14,97.16,68.6694
186,7,5,1,15,99.14,68.6694
186,7,5,1,16,100.94,68.6694
186,7,5,1,17,101.48,68.6694
186,7,5,1,18,100.94,68.6694
186,7,5,1,19,100.4,68.6694
186,7,5,1,20,96.44,68.6694
186,7,5,1,21,91.04,68.6694
186,7,5,1,22,83.48,68.6694
186,7,5,1,23,78.44,68.6694
186,7,5,1,24,74.84,68.6694
187,7,6,2,1,73.76,68.6694
187,7,6,2,2,71.78,68.94
187,7,6,2,3,71.06,68.94
187,7,6,2,4,70.88,68.94
187,7,6,2,5,69.8,68.94
187,7,6,2,6,68,68.94
187,7,6,2,7,68.54,68.94
187,7,6,2,8,73.58,68.94
187,7,6,2,9,78.62,68.94
187,7,6,2,10,82.58,68.94
187,7,6,2,11,87.44,68.94
187,7,6,2,12,90.14,68.94
187,7,6,2,13,92.3,68.94
187,7,6,2,14,95.18,68.94
187,7,6,2,15,96.98,68.94
187,7,6,2,16,97.16,68.94
187,7,6,2,17,97.7,68.94
187,7,6,2,18,96.44,68.94
187,7,6,2,19,94.46,68.94
187,7,6,2,20,89.24,68.94
187,7,6,2,21,83.3,68.94
187,7,6,2,22,77.54,68.94
187,7,6,2,23,73.94,68.94
187,7,6,2,24,73.76,68.94
188,7,7,3,1,72.86,68.94
188,7,7,3,2,71.42,69.184
188,7,7,3,3,67.82,69.184
188,7,7,3,4,66.2,69.184
188,7,7,3,5,67.1,69.184
188,7,7,3,6,67.82,69.184
188,7,7,3,7,67.28,69.184
188,7,7,3,8,70.52,69.184
188,7,7,3,9,74.48,69.184
188,7,7,3,10,79.52,69.184
188,7,7,3,11,84.38,69.184
188,7,7,3,12,87.62,69.184
188,7,7,3,13,91.22,69.184
188,7,7,3,14,93.02,69.184
188,7,7,3,15,93.2,69.184
188,7,7,3,16,93.92,69.184
188,7,7,3,17,93.56,69.184
188,7,7,3,18,92.3,69.184
188,7,7,3,19,90.86,69.184
188,7,7,3,20,88.34,69.184
188,7,7,3,21,82.22,69.184
188,7,7,3,22,76.64,69.184
188,7,7,3,23,73.76,69.184
188,7,7,3,24,71.6,69.184
189,7,8,4,1,69.08,69.184
189,7,8,4,2,68.9,69.3634
189,7,8,4,3,66.74,69.3634
189,7,8,4,4,65.84,69.3634
189,7,8,4,5,63.68,69.3634
189,7,8,4,6,61.16,69.3634
189,7,8,4,7,63.32,69.3634
189,7,8,4,8,66.56,69.3634
189,7,8,4,9,70.7,69.3634
189,7,8,4,10,76.46,69.3634
189,7,8,4,11,81.86,69.3634
189,7,8,4,12,88.16,69.3634
189,7,8,4,13,90.32,69.3634
189,7,8,4,14,93.2,69.3634
189,7,8,4,15,95.18,69.3634
189,7,8,4,16,96.08,69.3634
189,7,8,4,17,96.62,69.3634
189,7,8,4,18,96.08,69.3634
189,7,8,4,19,95.54,69.3634
189,7,8,4,20,91.04,69.3634
189,7,8,4,21,84.2,69.3634
189,7,8,4,22,77.36,69.3634
189,7,8,4,23,71.78,69.3634
189,7,8,4,24,69.62,69.3634
190,7,9,5,1,66.74,69.3634
190,7,9,5,2,64.58,69.414
190,7,9,5,3,61.88,69.414
190,7,9,5,4,60.8,69.414
190,7,9,5,5,59.9,69.414
190,7,9,5,6,58.1,69.414
190,7,9,5,7,59.18,69.414
190,7,9,5,8,61.34,69.414
190,7,9,5,9,64.58,69.414
190,7,9,5,10,69.62,69.414
190,7,9,5,11,74.12,69.414
190,7,9,5,12,75.56,69.414
190,7,9,5,13,79.34,69.414
190,7,9,5,14,82.22,69.414
190,7,9,5,15,84.2,69.414
190,7,9,5,16,84.74,69.414
190,7,9,5,17,84.38,69.414
190,7,9,5,18,82.94,69.414
190,7,9,5,19,81.86,69.414
190,7,9,5,20,79.34,69.414
190,7,9,5,21,73.4,69.414
190,7,9,5,22,68.54,69.414
190,7,9,5,23,64.76,69.414
190,7,9,5,24,62.78,69.414
191,7,10,6,1,60.8,69.414
191,7,10,6,2,58.64,69.3229
191,7,10,6,3,56.12,69.3229
191,7,10,6,4,56.84,69.3229
191,7,10,6,5,55.94,69.3229
191,7,10,6,6,55.94,69.3229
191,7,10,6,7,56.3,69.3229
191,7,10,6,8,59.54,69.3229
191,7,10,6,9,63.5,69.3229
191,7,10,6,10,68.36,69.3229
191,7,10,6,11,71.6,69.3229
191,7,10,6,12,75.56,69.3229
191,7,10,6,13,79.52,69.3229
191,7,10,6,14,83.12,69.3229
191,7,10,6,15,84.2,69.3229
191,7,10,6,16,85.82,69.3229
191,7,10,6,17,85.82,69.3229
191,7,10,6,18,84.38,69.3229
191,7,10,6,19,83.48,69.3229
191,7,10,6,20,79.52,69.3229
191,7,10,6,21,74.48,69.3229
191,7,10,6,22,69.62,69.3229
191,7,10,6,23,66.74,69.3229
191,7,10,6,24,64.76,69.3229
192,7,11,7,1,62.78,69.3229
192,7,11,7,2,60.8,69.4171
192,7,11,7,3,59,69.4171
192,7,11,7,4,58.82,69.4171
192,7,11,7,5,57.02,69.4171
192,7,11,7,6,56.84,69.4171
192,7,11,7,7,56.66,69.4171
192,7,11,7,8,58.1,69.4171
192,7,11,7,9,60.62,69.4171
192,7,11,7,10,64.58,69.4171
192,7,11,7,11,68.36,69.4171
192,7,11,7,12,71.42,69.4171
192,7,11,7,13,74.12,69.4171
192,7,11,7,14,75.38,69.4171
192,7,11,7,15,78.26,69.4171
192,7,11,7,16,78.62,69.4171
192,7,11,7,17,77,69.4171
192,7,11,7,18,74.84,69.4171
192,7,11,7,19,73.58,69.4171
192,7,11,7,20,70.52,69.4171
192,7,11,7,21,66.38,69.4171
192,7,11,7,22,62.6,69.4171
192,7,11,7,23,59.9,69.4171
192,7,11,7,24,58.82,69.4171
193,7,12,1,1,57.02,69.4171
193,7,12,1,2,56.84,69.5029
193,7,12,1,3,55.94,69.5029
193,7,12,1,4,55.76,69.5029
193,7,12,1,5,55.76,69.5029
193,7,12,1,6,55.94,69.5029
193,7,12,1,7,56.12,69.5029
193,7,12,1,8,57.56,69.5029
193,7,12,1,9,61.52,69.5029
193,7,12,1,10,65.48,69.5029
193,7,12,1,11,69.44,69.5029
193,7,12,1,12,72.5,69.5029
193,7,12,1,13,76.28,69.5029
193,7,12,1,14,78.98,69.5029
193,7,12,1,15,79.16,69.5029
193,7,12,1,16,80.06,69.5029
193,7,12,1,17,80.42,69.5029
193,7,12,1,18,78.98,69.5029
193,7,12,1,19,77.54,69.5029
193,7,12,1,20,72.5,69.5029
193,7,12,1,21,67.46,69.5029
193,7,12,1,22,63.86,69.5029
193,7,12,1,23,62.78,69.5029
193,7,12,1,24,62.06,69.5029
194,7,13,2,1,62.06,69.5029
194,7,13,2,2,61.88,69.5391
194,7,13,2,3,60.98,69.5391
194,7,13,2,4,60.62,69.5391
194,7,13,2,5,60.08,69.5391
194,7,13,2,6,60.26,69.5391
194,7,13,2,7,60.26,69.5391
194,7,13,2,8,60.98,69.5391
194,7,13,2,9,61.16,69.5391
194,7,13,2,10,63.14,69.5391
194,7,13,2,11,64.4,69.5391
194,7,13,2,12,68.54,69.5391
194,7,13,2,13,72.32,69.5391
194,7,13,2,14,75.2,69.5391
194,7,13,2,15,76.1,69.5391
194,7,13,2,16,76.82,69.5391
194,7,13,2,17,76.46,69.5391
194,7,13,2,18,74.84,69.5391
194,7,13,2,19,73.4,69.5391
194,7,13,2,20,69.44,69.5391
194,7,13,2,21,65.66,69.5391
194,7,13,2,22,62.6,69.5391
194,7,13,2,23,60.62,69.5391
194,7,13,2,24,58.82,69.5391
195,7,14,3,1,57.74,69.5391
195,7,14,3,2,56.84,69.5475
195,7,14,3,3,55.94,69.5475
195,7,14,3,4,55.76,69.5475
195,7,14,3,5,55.04,69.5475
195,7,14,3,6,55.04,69.5475
195,7,14,3,7,55.4,69.5475
195,7,14,3,8,58.28,69.5475
195,7,14,3,9,61.52,69.5475
195,7,14,3,10,65.12,69.5475
195,7,14,3,11,67.46,69.5475
195,7,14,3,12,71.42,69.5475
195,7,14,3,13,74.3,69.5475
195,7,14,3,14,77.18,69.5475
195,7,14,3,15,78.8,69.5475
195,7,14,3,16,78.08,69.5475
195,7,14,3,17,77.9,69.5475
195,7,14,3,18,76.82,69.5475
195,7,14,3,19,75.56,69.5475
195,7,14,3,20,72.5,69.5475
195,7,14,3,21,68.54,69.5475
195,7,14,3,22,63.68,69.5475
195,7,14,3,23,60.8,69.5475
195,7,14,3,24,58.82,69.5475
196,7,15,4,1,57.74,69.5475
196,7,15,4,2,55.76,69.5545
196,7,15,4,3,55.04,69.5545
196,7,15,4,4,55.04,69.5545
196,7,15,4,5,55.04,69.5545
196,7,15,4,6,55.22,69.5545
196,7,15,4,7,56.12,69.5545
196,7,15,4,8,58.46,69.5545
196,7,15,4,9,62.6,69.5545
196,7,15,4,10,66.38,69.5545
196,7,15,4,11,69.44,69.5545
196,7,15,4,12,72.5,69.5545
196,7,15,4,13,76.1,69.5545
196,7,15,4,14,77.18,69.5545
196,7,15,4,15,79.16,69.5545
196,7,15,4,16,79.88,69.5545
196,7,15,4,17,79.7,69.5545
196,7,15,4,18,77.9,69.5545
196,7,15,4,19,76.28,69.5545
196,7,15,4,20,70.52,69.5545
196,7,15,4,21,66.38,69.5545
196,7,15,4,22,61.7,69.5545
196,7,15,4,23,58.82,69.5545
196,7,15,4,24,57.74,69.5545
197,7,16,5,1,57.74,69.5545
197,7,16,5,2,57.92,69.5074
197,7,16,5,3,57.92,69.5074
197,7,16,5,4,57.74,69.5074
197,7,16,5,5,57.02,69.5074
197,7,16,5,6,57.02,69.5074
197,7,16,5,7,57.2,69.5074
197,7,16,5,8,58.1,69.5074
197,7,16,5,9,60.62,69.5074
197,7,16,5,10,64.22,69.5074
197,7,16,5,11,68.54,69.5074
197,7,16,5,12,72.14,69.5074
197,7,16,5,13,74.48,69.5074
197,7,16,5,14,78.26,69.5074
197,7,16,5,15,79.16,69.5074
197,7,16,5,16,80.06,69.5074
197,7,16,5,17,79.88,69.5074
197,7,16,5,18,78.98,69.5074
197,7,16,5,19,77.9,69.5074
197,7,16,5,20,75.38,69.5074
197,7,16,5,21,71.42,69.5074
197,7,16,5,22,66.56,69.5074
197,7,16,5,23,63.86,69.5074
197,7,16,5,24,61.88,69.5074
198,7,17,6,1,60.98,69.5074
198,7,17,6,2,60.8,69.5293
198,7,17,6,3,59,69.5293
198,7,17,6,4,59,69.5293
198,7,17,6,5,59,69.5293
198,7,17,6,6,59,69.5293
198,7,17,6,7,60.26,69.5293
198,7,17,6,8,60.98,69.5293
198,7,17,6,9,61.88,69.5293
198,7,17,6,10,64.22,69.5293
198,7,17,6,11,68.18,69.5293
198,7,17,6,12,70.52,69.5293
198,7,17,6,13,74.12,69.5293
198,7,17,6,14,75.2,69.5293
198,7,17,6,15,77.18,69.5293
198,7,17,6,16,78.8,69.5293
198,7,17,6,17,78.62,69.5293
198,7,17,6,18,77.54,69.5293
198,7,17,6,19,76.82,69.5293
198,7,17,6,20,74.48,69.5293
198,7,17,6,21,70.52,69.5293
198,7,17,6,22,66.56,69.5293
198,7,17,6,23,63.86,69.5293
198,7,17,6,24,61.88,69.5293
199,7,18,7,1,60.8,69.5293
199,7,18,7,2,58.82,69.5313
199,7,18,7,3,57.02,69.5313
199,7,18,7,4,57.02,69.5313
199,7,18,7,5,56.84,69.5313
199,7,18,7,6,56.12,69.5313
199,7,18,7,7,58.28,69.5313
199,7,18,7,8,61.52,69.5313
199,7,18,7,9,66.38,69.5313
199,7,18,7,10,69.62,69.5313
199,7,18,7,11,74.3,69.5313
199,7,18,7,12,77.54,69.5313
199,7,18,7,13,81.14,69.5313
199,7,18,7,14,82.22,69.5313
199,7,18,7,15,83.12,69.5313
199,7,18,7,16,83.84,69.5313
199,7,18,7,17,82.94,69.5313
199,7,18,7,18,81.32,69.5313
199,7,18,7,19,79.88,69.5313
199,7,18,7,20,77.72,69.5313
199,7,18,7,21,74.48,69.5313
199,7,18,7,22,69.44,69.5313
199,7,18,7,23,66.74,69.5313
199,7,18,7,24,64.58,69.5313
200,7,19,1,1,62.78,69.5313
200,7,19,1,2,61.88,69.5887
200,7,19,1,3,59.9,69.5887
200,7,19,1,4,59,69.5887
200,7,19,1,5,58.82,69.5887
200,7,19,1,6,58.1,69.5887
200,7,19,1,7,60.26,69.5887
200,7,19,1,8,62.6,69.5887
200,7,19,1,9,66.56,69.5887
200,7,19,1,10,70.52,69.5887
200,7,19,1,11,75.38,69.5887
200,7,19,1,12,78.62,69.5887
200,7,19,1,13,82.4,69.5887
200,7,19,1,14,85.1,69.5887
200,7,19,1,15,86,69.5887
200,7,19,1,16,86.18,69.5887
200,7,19,1,17,87.26,69.5887
200,7,19,1,18,87.98,69.5887
200,7,19,1,19,87.98,69.5887
200,7,19,1,20,87.44,69.5887
200,7,19,1,21,82.76,69.5887
200,7,19,1,22,73.94,69.5887
200,7,19,1,23,72.5,69.5887
200,7,19,1,24,68.72,69.5887
201,7,20,2,1,65.84,69.5887
201,7,20,2,2,64.58,69.7352
201,7,20,2,3,61.88,69.7352
201,7,20,2,4,59.9,69.7352
201,7,20,2,5,59,69.7352
201,7,20,2,6,59.54,69.7352
201,7,20,2,7,63.5,69.7352
201,7,20,2,8,68.54,69.7352
201,7,20,2,9,73.58,69.7352
201,7,20,2,10,78.62,69.7352
201,7,20,2,11,82.58,69.7352
201,7,20,2,12,86.36,69.7352
201,7,20,2,13,89.42,69.7352
201,7,20,2,14,92.12,69.7352
201,7,20,2,15,93.02,69.7352
201,7,20,2,16,93.2,69.7352
201,7,20,2,17,93.92,69.7352
201,7,20,2,18,93.92,69.7352
201,7,20,2,19,93.74,69.7352
201,7,20,2,20,91.4,69.7352
201,7,20,2,21,86.54,69.7352
201,7,20,2,22,81.5,69.7352
201,7,20,2,23,77.54,69.7352
201,7,20,2,24,73.76,69.7352
202,7,21,3,1,71.6,69.7352
202,7,21,3,2,68.54,69.9256
202,7,21,3,3,64.22,69.9256
202,7,21,3,4,65.84,69.9256
202,7,21,3,5,63.86,69.9256
202,7,21,3,6,62.96,69.9256
202,7,21,3,7,63.32,69.9256
202,7,21,3,8,66.56,69.9256
202,7,21,3,9,70.7,69.9256
202,7,21,3,10,76.82,69.9256
202,7,21,3,11,83.3,69.9256
202,7,21,3,12,86.54,69.9256
202,7,21,3,13,90.32,69.9256
202,7,21,3,14,93.2,69.9256
202,7,21,3,15,94.1,69.9256
202,7,21,3,16,95,69.9256
202,7,21,3,17,95.54,69.9256
202,7,21,3,18,95,69.9256
202,7,21,3,19,94.46,69.9256
202,7,21,3,20,90.32,69.9256
202,7,21,3,21,84.2,69.9256
202,7,21,3,22,77.54,69.9256
202,7,21,3,23,73.58,69.9256
202,7,21,3,24,70.88,69.9256
203,7,22,4,1,69.08,69.9256
203,7,22,4,2,68.72,70.0875
203,7,22,4,3,65.84,70.0875
203,7,22,4,4,63.86,70.0875
203,7,22,4,5,62.78,70.0875
203,7,22,4,6,60.98,70.0875
203,7,22,4,7,61.34,70.0875
203,7,22,4,8,64.58,70.0875
203,7,22,4,9,68.54,70.0875
203,7,22,4,10,73.58,70.0875
203,7,22,4,11,77.72,70.0875
203,7,22,4,12,83.48,70.0875
203,7,22,4,13,87.44,70.0875
203,7,22,4,14,90.32,70.0875
203,7,22,4,15,92.84,70.0875
203,7,22,4,16,91.94,70.0875
203,7,22,4,17,92.3,70.0875
203,7,22,4,18,91.4,70.0875
203,7,22,4,19,90.5,70.0875
203,7,22,4,20,86.18,70.0875
203,7,22,4,21,79.34,70.0875
203,7,22,4,22,73.58,70.0875
203,7,22,4,23,70.7,70.0875
203,7,22,4,24,67.82,70.0875
204,7,23,5,1,65.84,70.0875
204,7,23,5,2,64.58,70.1723
204,7,23,5,3,61.88,70.1723
204,7,23,5,4,60.08,70.1723
204,7,23,5,5,59.9,70.1723
204,7,23,5,6,59,70.1723
204,7,23,5,7,59.36,70.1723
204,7,23,5,8,62.42,70.1723
204,7,23,5,9,65.48,70.1723
204,7,23,5,10,69.62,70.1723
204,7,23,5,11,73.58,70.1723
204,7,23,5,12,77.54,70.1723
204,7,23,5,13,82.22,70.1723
204,7,23,5,14,84.38,70.1723
204,7,23,5,15,87.26,70.1723
204,7,23,5,16,87.8,70.1723
204,7,23,5,17,87.44,70.1723
204,7,23,5,18,85.82,70.1723
204,7,23,5,19,84.38,70.1723
204,7,23,5,20,80.24,70.1723
204,7,23,5,21,74.48,70.1723
204,7,23,5,22,69.44,70.1723
204,7,23,5,23,64.76,70.1723
204,7,23,5,24,62.78,70.1723
205,7,24,6,1,62.06,70.1723
205,7,24,6,2,61.88,70.1812
205,7,24,6,3,59.9,70.1812
205,7,24,6,4,59,70.1812
205,7,24,6,5,58.82,70.1812
205,7,24,6,6,58.1,70.1812
205,7,24,6,7,59.36,70.1812
205,7,24,6,8,62.6,70.1812
205,7,24,6,9,66.38,70.1812
205,7,24,6,10,69.62,70.1812
205,7,24,6,11,73.58,70.1812
205,7,24,6,12,77.54,70.1812
205,7,24,6,13,81.14,70.1812
205,7,24,6,14,83.12,70.1812
205,7,24,6,15,85.1,70.1812
205,7,24,6,16,86,70.1812
205,7,24,6,17,86.36,70.1812
205,7,24,6,18,85.46,70.1812
205,7,24,6,19,84.56,70.1812
205,7,24,6,20,81.32,70.1812
205,7,24,6,21,75.2,70.1812
205,7,24,6,22,68.72,70.1812
205,7,24,6,23,65.66,70.1812
205,7,24,6,24,62.78,70.1812
206,7,25,7,1,60.8,70.1812
206,7,25,7,2,58.82,70.2852
206,7,25,7,3,57.02,70.2852
206,7,25,7,4,56.84,70.2852
206,7,25,7,5,55.76,70.2852
206,7,25,7,6,55.94,70.2852
206,7,25,7,7,56.12,70.2852
206,7,25,7,8,57.56,70.2852
206,7,25,7,9,62.6,70.2852
206,7,25,7,10,67.46,70.2852
206,7,25,7,11,72.32,70.2852
206,7,25,7,12,75.56,70.2852
206,7,25,7,13,79.34,70.2852
206,7,25,7,14,82.4,70.2852
206,7,25,7,15,85.1,70.2852
206,7,25,7,16,87.08,70.2852
206,7,25,7,17,87.44,70.2852
206,7,25,7,18,86.54,70.2852
206,7,25,7,19,85.64,70.2852
206,7,25,7,20,82.4,70.2852
206,7,25,7,21,77.36,70.2852
206,7,25,7,22,71.6,70.2852
206,7,25,7,23,68.9,70.2852
206,7,25,7,24,66.74,70.2852
207,7,26,1,1,65.84,70.2852
207,7,26,1,2,64.76,70.429
207,7,26,1,3,62.78,70.429
207,7,26,1,4,60.8,70.429
207,7,26,1,5,60.08,70.429
207,7,26,1,6,60.08,70.429
207,7,26,1,7,60.26,70.429
207,7,26,1,8,62.6,70.429
207,7,26,1,9,66.38,70.429
207,7,26,1,10,69.62,70.429
207,7,26,1,11,73.76,70.429
207,7,26,1,12,79.34,70.429
207,7,26,1,13,82.58,70.429
207,7,26,1,14,86.18,70.429
207,7,26,1,15,87.26,70.429
207,7,26,1,16,89.24,70.429
207,7,26,1,17,90.68,70.429
207,7,26,1,18,90.5,70.429
207,7,26,1,19,90.5,70.429
207,7,26,1,20,85.46,70.429
207,7,26,1,21,80.06,70.429
207,7,26,1,22,73.58,70.429
207,7,26,1,23,70.88,70.429
207,7,26,1,24,68.72,70.429
208,7,27,2,1,66.02,70.429
208,7,27,2,2,65.84,70.5488
208,7,27,2,3,63.86,70.5488
208,7,27,2,4,61.88,70.5488
208,7,27,2,5,60.8,70.5488
208,7,27,2,6,60.08,70.5488
208,7,27,2,7,60.26,70.5488
208,7,27,2,8,62.6,70.5488
208,7,27,2,9,67.82,70.5488
208,7,27,2,10,74.48,70.5488
208,7,27,2,11,79.52,70.5488
208,7,27,2,12,84.56,70.5488
208,7,27,2,13,88.52,70.5488
208,7,27,2,14,92.12,70.5488
208,7,27,2,15,93.92,70.5488
208,7,27,2,16,94.1,70.5488
208,7,27,2,17,94.82,70.5488
208,7,27,2,18,95,70.5488
208,7,27,2,19,94.82,70.5488
208,7,27,2,20,92.12,70.5488
208,7,27,2,21,85.1,70.5488
208,7,27,2,22,78.26,70.5488
208,7,27,2,23,72.5,70.5488
208,7,27,2,24,67.82,70.5488
209,7,28,3,1,65.84,70.5488
209,7,28,3,2,63.86,70.6204
209,7,28,3,3,62.78,70.6204
209,7,28,3,4,61.88,70.6204
209,7,28,3,5,60.62,70.6204
209,7,28,3,6,58.1,70.6204
209,7,28,3,7,60.62,70.6204
209,7,28,3,8,64.58,70.6204
209,7,28,3,9,69.62,70.6204
209,7,28,3,10,74.84,70.6204
209,7,28,3,11,81.68,70.6204
209,7,28,3,12,87.44,70.6204
209,7,28,3,13,90.5,70.6204
209,7,28,3,14,93.92,70.6204
209,7,28,3,15,94.1,70.6204
209,7,28,3,16,95,70.6204
209,7,28,3,17,95.72,70.6204
209,7,28,3,18,95,70.6204
209,7,28,3,19,94.46,70.6204
209,7,28,3,20,88.88,70.6204
209,7,28,3,21,80.24,70.6204
209,7,28,3,22,74.48,70.6204
209,7,28,3,23,69.62,70.6204
209,7,28,3,24,66.92,70.6204
210,7,29,4,1,66.74,70.6204
210,7,29,4,2,64.58,70.6379
210,7,29,4,3,61.88,70.6379
210,7,29,4,4,60.8,70.6379
210,7,29,4,5,60.08,70.6379
210,7,29,4,6,60.08,70.6379
210,7,29,4,7,60.26,70.6379
210,7,29,4,8,62.6,70.6379
210,7,29,4,9,66.56,70.6379
210,7,29,4,10,70.52,70.6379
210,7,29,4,11,75.56,70.6379
210,7,29,4,12,79.52,70.6379
210,7,29,4,13,83.48,70.6379
210,7,29,4,14,87.44,70.6379
210,7,29,4,15,89.96,70.6379
210,7,29,4,16,89.78,70.6379
210,7,29,4,17,88.88,70.6379
210,7,29,4,18,86.72,70.6379
210,7,29,4,19,84.38,70.6379
210,7,29,4,20,79.52,70.6379
210,7,29,4,21,74.3,70.6379
210,7,29,4,22,68.72,70.6379
210,7,29,4,23,65.84,70.6379
210,7,29,4,24,63.86,70.6379
211,7,30,5,1,62.96,70.6379
211,7,30,5,2,62.78,70.538
211,7,30,5,3,60.8,70.538
211,7,30,5,4,59.9,70.538
211,7,30,5,5,59,70.538
211,7,30,5,6,59,70.538
211,7,30,5,7,59.18,70.538
211,7,30,5,8,61.34,70.538
211,7,30,5,9,64.58,70.538
211,7,30,5,10,69.62,70.538
211,7,30,5,11,74.12,70.538
211,7,30,5,12,76.28,70.538
211,7,30,5,13,79.16,70.538
211,7,30,5,14,81.14,70.538
211,7,30,5,15,83.3,70.538
211,7,30,5,16,85.82,70.538
211,7,30,5,17,85.46,70.538
211,7,30,5,18,83.84,70.538
211,7,30,5,19,82.4,70.538
211,7,30,5,20,78.44,70.538
211,7,30,5,21,73.4,70.538
211,7,30,5,22,69.44,70.538
211,7,30,5,23,65.84,70.538
211,7,30,5,24,63.86,70.538
212,7,31,6,1,62.78,70.538
212,7,31,6,2,61.88,70.3831
212,7,31,6,3,59.9,70.3831
212,7,31,6,4,58.82,70.3831
212,7,31,6,5,57.92,70.3831
212,7,31,6,6,57.92,70.3831
212,7,31,6,7,57.2,70.3831
212,7,31,6,8,60.62,70.3831
212,7,31,6,9,65.48,70.3831
212,7,31,6,10,69.62,70.3831
212,7,31,6,11,73.4,70.3831
212,7,31,6,12,76.1,70.3831
212,7,31,6,13,78.26,70.3831
212,7,31,6,14,80.24,70.3831
212,7,31,6,15,82.22,70.3831
212,7,31,6,16,84.2,70.3831
212,7,31,6,17,84.74,70.3831
212,7,31,6,18,83.84,70.3831
212,7,31,6,19,82.4,70.3831
212,7,31,6,20,78.26,70.3831
212,7,31,6,21,72.5,70.3831
212,7,31,6,22,67.64,70.3831
212,7,31,6,23,64.4,70.3831
212,7,31,6,24,62.6,70.3831
213,8,1,7,1,60.98,70.3831
213,8,1,7,2,61.34,70.2516
213,8,1,7,3,58.1,70.2516
213,8,1,7,4,56.66,70.2516
213,8,1,7,5,57.02,70.2516
213,8,1,7,6,57.2,70.2516
213,8,1,7,7,57.56,70.2516
213,8,1,7,8,61.16,70.2516
213,8,1,7,9,64.76,70.2516
213,8,1,7,10,68.36,70.2516
213,8,1,7,11,72.32,70.2516
213,8,1,7,12,77.36,70.2516
213,8,1,7,13,81.32,70.2516
213,8,1,7,14,86.36,70.2516
213,8,1,7,15,89.6,70.2516
213,8,1,7,16,89.6,70.2516
213,8,1,7,17,90.14,70.2516
213,8,1,7,18,89.6,70.2516
213,8,1,7,19,89.24,70.2516
213,8,1,7,20,85.64,70.2516
213,8,1,7,21,81.5,70.2516
213,8,1,7,22,74.84,70.2516
213,8,1,7,23,71.42,70.2516
213,8,1,7,24,69.44,70.2516
214,8,2,1,1,66.2,70.2516
214,8,2,1,2,66.02,70.2382
214,8,2,1,3,64.22,70.2382
214,8,2,1,4,62.6,70.2382
214,8,2,1,5,62.42,70.2382
214,8,2,1,6,60.8,70.2382
214,8,2,1,7,61.16,70.2382
214,8,2,1,8,64.76,70.2382
214,8,2,1,9,68.72,70.2382
214,8,2,1,10,74.12,70.2382
214,8,2,1,11,79.52,70.2382
214,8,2,1,12,84.56,70.2382
214,8,2,1,13,88.16,70.2382
214,8,2,1,14,91.58,70.2382
214,8,2,1,15,93.2,70.2382
214,8,2,1,16,93.38,70.2382
214,8,2,1,17,93.92,70.2382
214,8,2,1,18,93.02,70.2382
214,8,2,1,19,91.04,70.2382
214,8,2,1,20,86.9,70.2382
214,8,2,1,21,79.7,70.2382
214,8,2,1,22,73.04,70.2382
214,8,2,1,23,69.62,70.2382
214,8,2,1,24,67.82,70.2382
215,8,3,2,1,66.02,70.2382
215,8,3,2,2,64.04,70.2283
215,8,3,2,3,60.62,70.2283
215,8,3,2,4,59,70.2283
215,8,3,2,5,58.82,70.2283
215,8,3,2,6,57.2,70.2283
215,8,3,2,7,57.56,70.2283
215,8,3,2,8,60.98,70.2283
215,8,3,2,9,62.96,70.2283
215,8,3,2,10,66.92,70.2283
215,8,3,2,11,71.96,70.2283
215,8,3,2,12,75.92,70.2283
215,8,3,2,13,80.78,70.2283
215,8,3,2,14,82.76,70.2283
215,8,3,2,15,86.36,70.2283
215,8,3,2,16,89.42,70.2283
215,8,3,2,17,88.88,70.2283
215,8,3,2,18,86.72,70.2283
215,8,3,2,19,85.64,70.2283
215,8,3,2,20,81.5,70.2283
215,8,3,2,21,74.84,70.2283
