"TDSv30 V01R12 V01 R12 EGLASS20 NGAS PVSTD  /  Proposed  /  2022_CZ16_2100ft2_Std_3_BR_HPWH_NEEA.ribd22  /  C:/Users/sbecker/IECC HPWH Runs/inlet_ambient_air_temp/2022_CZ16_2100ft2_Std_3_BR_HPWH_NEEA - batch/",001
"Mon 20-Dec-21   4:25:54 pm"
"DHWhr","Hour"
"Julien","Mo","Day","DOWH","Hour","t_outdoor_drybulb","t_Inlet"
84,3,25,4,2,49.82,44.2912
84,3,25,4,3,48.02,44.2912
84,3,25,4,4,47.84,44.2912
84,3,25,4,5,46.94,44.2912
84,3,25,4,6,46.76,44.2912
84,3,25,4,7,45.5,44.2912
84,3,25,4,8,42.62,44.2912
84,3,25,4,9,46.22,44.2912
84,3,25,4,10,47.84,44.2912
84,3,25,4,11,45.86,44.2912
84,3,25,4,12,44.78,44.2912
84,3,25,4,13,45.68,44.2912
84,3,25,4,14,42.98,44.2912
84,3,25,4,15,42.8,44.2912
84,3,25,4,16,42.8,44.2912
84,3,25,4,17,43.16,44.2912
84,3,25,4,18,43.16,44.2912
84,3,25,4,19,41.72,44.2912
84,3,25,4,20,39.74,44.2912
84,3,25,4,21,37.04,44.2912
84,3,25,4,22,37.58,44.2912
84,3,25,4,23,36.14,44.2912
84,3,25,4,24,35.96,44.2912
85,3,26,5,1,35.96,44.2912
85,3,26,5,2,34.52,44.4805
85,3,26,5,3,33.98,44.4805
85,3,26,5,4,33.08,44.4805
85,3,26,5,5,32,44.4805
85,3,26,5,6,30.92,44.4805
85,3,26,5,7,30.92,44.4805
85,3,26,5,8,31.46,44.4805
85,3,26,5,9,30.2,44.4805
85,3,26,5,10,30.92,44.4805
85,3,26,5,11,30.92,44.4805
85,3,26,5,12,30.92,44.4805
85,3,26,5,13,31.1,44.4805
85,3,26,5,14,32,44.4805
85,3,26,5,15,32,44.4805
85,3,26,5,16,32,44.4805
85,3,26,5,17,32,44.4805
85,3,26,5,18,32,44.4805
85,3,26,5,19,32,44.4805
85,3,26,5,20,32.9,44.4805
85,3,26,5,21,31.82,44.4805
85,3,26,5,22,32,44.4805
85,3,26,5,23,32,44.4805
85,3,26,5,24,33.08,44.4805
86,3,27,6,1,32.72,44.4805
86,3,27,6,2,32,44.5468
86,3,27,6,3,31.1,44.5468
86,3,27,6,4,30.92,44.5468
86,3,27,6,5,30.92,44.5468
86,3,27,6,6,30.92,44.5468
86,3,27,6,7,30.92,44.5468
86,3,27,6,8,32,44.5468
86,3,27,6,9,32,44.5468
86,3,27,6,10,32,44.5468
86,3,27,6,11,32,44.5468
86,3,27,6,12,33.08,44.5468
86,3,27,6,13,33.26,44.5468
86,3,27,6,14,33.62,44.5468
86,3,27,6,15,33.26,44.5468
86,3,27,6,16,33.98,44.5468
86,3,27,6,17,33.98,44.5468
86,3,27,6,18,33.98,44.5468
86,3,27,6,19,33.26,44.5468
86,3,27,6,20,33.98,44.5468
86,3,27,6,21,33.98,44.5468
86,3,27,6,22,33.98,44.5468
86,3,27,6,23,33.98,44.5468
86,3,27,6,24,33.98,44.5468
87,3,28,7,1,34.88,44.5468
87,3,28,7,2,34.88,44.5978
87,3,28,7,3,33.98,44.5978
87,3,28,7,4,33.98,44.5978
87,3,28,7,5,34.16,44.5978
87,3,28,7,6,35.06,44.5978
87,3,28,7,7,35.06,44.5978
87,3,28,7,8,35.24,44.5978
87,3,28,7,9,35.96,44.5978
87,3,28,7,10,37.04,44.5978
87,3,28,7,11,37.94,44.5978
87,3,28,7,12,39.02,44.5978
87,3,28,7,13,39.02,44.5978
87,3,28,7,14,40.1,44.5978
87,3,28,7,15,41.18,44.5978
87,3,28,7,16,42.08,44.5978
87,3,28,7,17,42.08,44.5978
87,3,28,7,18,41.54,44.5978
87,3,28,7,19,40.82,44.5978
87,3,28,7,20,39.92,44.5978
87,3,28,7,21,39.92,44.5978
87,3,28,7,22,39.92,44.5978
87,3,28,7,23,39.92,44.5978
87,3,28,7,24,39.92,44.5978
88,3,29,1,1,39.02,44.5978
88,3,29,1,2,38.84,44.6503
88,3,29,1,3,37.94,44.6503
88,3,29,1,4,37.94,44.6503
88,3,29,1,5,37.94,44.6503
88,3,29,1,6,37.94,44.6503
88,3,29,1,7,37.94,44.6503
88,3,29,1,8,37.04,44.6503
88,3,29,1,9,37.22,44.6503
88,3,29,1,10,37.76,44.6503
88,3,29,1,11,37.04,44.6503
88,3,29,1,12,37.04,44.6503
88,3,29,1,13,35.06,44.6503
88,3,29,1,14,35.06,44.6503
88,3,29,1,15,33.98,44.6503
88,3,29,1,16,32.9,44.6503
88,3,29,1,17,32.18,44.6503
88,3,29,1,18,32,44.6503
88,3,29,1,19,32,44.6503
88,3,29,1,20,32,44.6503
88,3,29,1,21,32,44.6503
88,3,29,1,22,32,44.6503
88,3,29,1,23,30.92,44.6503
88,3,29,1,24,32,44.6503
89,3,30,2,1,32,44.6503
89,3,30,2,2,30.2,44.5516
89,3,30,2,3,30.38,44.5516
89,3,30,2,4,30.02,44.5516
89,3,30,2,5,30.02,44.5516
89,3,30,2,6,30.02,44.5516
89,3,30,2,7,30.02,44.5516
89,3,30,2,8,30.02,44.5516
89,3,30,2,9,30.02,44.5516
89,3,30,2,10,30.38,44.5516
89,3,30,2,11,30.92,44.5516
89,3,30,2,12,32.54,44.5516
89,3,30,2,13,34.7,44.5516
89,3,30,2,14,35.06,44.5516
89,3,30,2,15,36.5,44.5516
89,3,30,2,16,35.96,44.5516
89,3,30,2,17,35.6,44.5516
89,3,30,2,18,35.06,44.5516
89,3,30,2,19,35.06,44.5516
89,3,30,2,20,33.98,44.5516
89,3,30,2,21,33.08,44.5516
89,3,30,2,22,33.08,44.5516
89,3,30,2,23,33.08,44.5516
89,3,30,2,24,32,44.5516
90,3,31,8,1,30.92,44.5516
90,3,31,8,2,31.46,44.4044
90,3,31,8,3,30.92,44.4044
90,3,31,8,4,30.92,44.4044
90,3,31,8,5,30.92,44.4044
90,3,31,8,6,30.92,44.4044
90,3,31,8,7,30.92,44.4044
90,3,31,8,8,32,44.4044
90,3,31,8,9,32,44.4044
90,3,31,8,10,32.18,44.4044
90,3,31,8,11,32,44.4044
90,3,31,8,12,33.08,44.4044
90,3,31,8,13,32,44.4044
90,3,31,8,14,32,44.4044
90,3,31,8,15,32,44.4044
90,3,31,8,16,32,44.4044
90,3,31,8,17,32.18,44.4044
90,3,31,8,18,32,44.4044
90,3,31,8,19,29.84,44.4044
90,3,31,8,20,28.04,44.4044
90,3,31,8,21,28.04,44.4044
90,3,31,8,22,31.1,44.4044
90,3,31,8,23,34.34,44.4044
90,3,31,8,24,37.94,44.4044
91,4,1,4,1,41.72,44.4044
91,4,1,4,2,45.32,44.2261
91,4,1,4,3,49.1,44.2261
91,4,1,4,4,52.7,44.2261
91,4,1,4,5,56.12,44.2261
91,4,1,4,6,57.02,44.2261
91,4,1,4,7,57.2,44.2261
91,4,1,4,8,58.28,44.2261
91,4,1,4,9,61.16,44.2261
91,4,1,4,10,61.88,44.2261
91,4,1,4,11,61.16,44.2261
91,4,1,4,12,62.96,44.2261
91,4,1,4,13,62.96,44.2261
91,4,1,4,14,62.96,44.2261
91,4,1,4,15,62.96,44.2261
91,4,1,4,16,62.96,44.2261
91,4,1,4,17,63.14,44.2261
91,4,1,4,18,62.42,44.2261
91,4,1,4,19,61.7,44.2261
91,4,1,4,20,58.46,44.2261
91,4,1,4,21,55.04,44.2261
91,4,1,4,22,55.04,44.2261
91,4,1,4,23,54.86,44.2261
91,4,1,4,24,53.78,44.2261
92,4,2,5,1,51.62,44.2261
92,4,2,5,2,50,44.5005
92,4,2,5,3,49.46,44.5005
92,4,2,5,4,48.74,44.5005
92,4,2,5,5,50,44.5005
92,4,2,5,6,48.92,44.5005
92,4,2,5,7,49.28,44.5005
92,4,2,5,8,49.28,44.5005
92,4,2,5,9,48.2,44.5005
92,4,2,5,10,48.2,44.5005
92,4,2,5,11,48.02,44.5005
92,4,2,5,12,48.2,44.5005
92,4,2,5,13,48.92,44.5005
92,4,2,5,14,48.38,44.5005
92,4,2,5,15,50,44.5005
92,4,2,5,16,50,44.5005
92,4,2,5,17,49.28,44.5005
92,4,2,5,18,48.38,44.5005
92,4,2,5,19,48.02,44.5005
92,4,2,5,20,45.68,44.5005
92,4,2,5,21,42.8,44.5005
92,4,2,5,22,41.72,44.5005
92,4,2,5,23,38.84,44.5005
92,4,2,5,24,38.12,44.5005
93,4,3,6,1,39.74,44.5005
93,4,3,6,2,39.02,44.6463
93,4,3,6,3,38.84,44.6463
93,4,3,6,4,37.94,44.6463
93,4,3,6,5,37.94,44.6463
93,4,3,6,6,37.76,44.6463
93,4,3,6,7,37.04,44.6463
93,4,3,6,8,37.58,44.6463
93,4,3,6,9,41.54,44.6463
93,4,3,6,10,44.96,44.6463
93,4,3,6,11,45.32,44.6463
93,4,3,6,12,48.2,44.6463
93,4,3,6,13,50.18,44.6463
93,4,3,6,14,51.26,44.6463
93,4,3,6,15,53.24,44.6463
93,4,3,6,16,53.78,44.6463
93,4,3,6,17,53.06,44.6463
93,4,3,6,18,51.44,44.6463
93,4,3,6,19,50.72,44.6463
93,4,3,6,20,48.74,44.6463
93,4,3,6,21,46.76,44.6463
93,4,3,6,22,44.78,44.6463
93,4,3,6,23,43.16,44.6463
93,4,3,6,24,44.24,44.6463
94,4,4,7,1,45.14,44.6463
94,4,4,7,2,46.4,44.7745
94,4,4,7,3,49.1,44.7745
94,4,4,7,4,50,44.7745
94,4,4,7,5,50,44.7745
94,4,4,7,6,50,44.7745
94,4,4,7,7,50.36,44.7745
94,4,4,7,8,52.88,44.7745
94,4,4,7,9,51.26,44.7745
94,4,4,7,10,52.52,44.7745
94,4,4,7,11,55.58,44.7745
94,4,4,7,12,53.24,44.7745
94,4,4,7,13,54.14,44.7745
94,4,4,7,14,56.12,44.7745
94,4,4,7,15,57.2,44.7745
94,4,4,7,16,59,44.7745
94,4,4,7,17,59.36,44.7745
94,4,4,7,18,58.46,44.7745
94,4,4,7,19,57.56,44.7745
94,4,4,7,20,54.68,44.7745
94,4,4,7,21,51.8,44.7745
94,4,4,7,22,51.08,44.7745
94,4,4,7,23,50.9,44.7745
94,4,4,7,24,50,44.7745
95,4,5,1,1,49.82,44.7745
95,4,5,1,2,48.92,44.9381
95,4,5,1,3,48.74,44.9381
95,4,5,1,4,46.76,44.9381
95,4,5,1,5,46.22,44.9381
95,4,5,1,6,46.76,44.9381
95,4,5,1,7,46.4,44.9381
95,4,5,1,8,49.1,44.9381
95,4,5,1,9,50,44.9381
95,4,5,1,10,50,44.9381
95,4,5,1,11,49.82,44.9381
95,4,5,1,12,49.28,44.9381
95,4,5,1,13,51.8,44.9381
95,4,5,1,14,49.82,44.9381
95,4,5,1,15,48.74,44.9381
95,4,5,1,16,48.02,44.9381
95,4,5,1,17,48.74,44.9381
95,4,5,1,18,49.1,44.9381
95,4,5,1,19,49.82,44.9381
95,4,5,1,20,47.84,44.9381
95,4,5,1,21,45.68,44.9381
95,4,5,1,22,44.78,44.9381
95,4,5,1,23,43.88,44.9381
95,4,5,1,24,43.16,44.9381
96,4,6,2,1,44.06,44.9381
96,4,6,2,2,43.88,45.0289
96,4,6,2,3,42.8,45.0289
96,4,6,2,4,42.26,45.0289
96,4,6,2,5,43.88,45.0289
96,4,6,2,6,42.08,45.0289
96,4,6,2,7,42.44,45.0289
96,4,6,2,8,45.14,45.0289
96,4,6,2,9,46.22,45.0289
96,4,6,2,10,46.94,45.0289
96,4,6,2,11,47.12,45.0289
96,4,6,2,12,49.1,45.0289
96,4,6,2,13,50,45.0289
96,4,6,2,14,49.82,45.0289
96,4,6,2,15,48.74,45.0289
96,4,6,2,16,46.76,45.0289
96,4,6,2,17,45.14,45.0289
96,4,6,2,18,44.24,45.0289
96,4,6,2,19,42.8,45.0289
96,4,6,2,20,41.36,45.0289
96,4,6,2,21,38.84,45.0289
96,4,6,2,22,36.86,45.0289
96,4,6,2,23,34.52,45.0289
96,4,6,2,24,30.2,45.0289
97,4,7,3,1,30.38,45.0289
97,4,7,3,2,29.84,45.1273
97,4,7,3,3,27.68,45.1273
97,4,7,3,4,27.86,45.1273
97,4,7,3,5,26.6,45.1273
97,4,7,3,6,26.24,45.1273
97,4,7,3,7,25.16,45.1273
97,4,7,3,8,26.42,45.1273
97,4,7,3,9,24.8,45.1273
97,4,7,3,10,24.98,45.1273
97,4,7,3,11,24.98,45.1273
97,4,7,3,12,24.8,45.1273
97,4,7,3,13,24.44,45.1273
97,4,7,3,14,24.98,45.1273
97,4,7,3,15,26.06,45.1273
97,4,7,3,16,24.98,45.1273
97,4,7,3,17,24.8,45.1273
97,4,7,3,18,24.8,45.1273
97,4,7,3,19,25.88,45.1273
97,4,7,3,20,24.8,45.1273
97,4,7,3,21,23,45.1273
97,4,7,3,22,22.82,45.1273
97,4,7,3,23,21.74,45.1273
97,4,7,3,24,21.02,45.1273
98,4,8,4,1,21.2,45.1273
98,4,8,4,2,21.74,44.9561
98,4,8,4,3,21.02,44.9561
98,4,8,4,4,21.02,44.9561
98,4,8,4,5,21.02,44.9561
98,4,8,4,6,21.02,44.9561
98,4,8,4,7,21.38,44.9561
98,4,8,4,8,24.26,44.9561
98,4,8,4,9,26.42,44.9561
98,4,8,4,10,29.12,44.9561
98,4,8,4,11,30.38,44.9561
98,4,8,4,12,32.72,44.9561
98,4,8,4,13,30.02,44.9561
98,4,8,4,14,30.02,44.9561
98,4,8,4,15,30.02,44.9561
98,4,8,4,16,29.12,44.9561
98,4,8,4,17,29.66,44.9561
98,4,8,4,18,30.2,44.9561
98,4,8,4,19,32,44.9561
98,4,8,4,20,31.82,44.9561
98,4,8,4,21,29.84,44.9561
98,4,8,4,22,28.76,44.9561
98,4,8,4,23,28.4,44.9561
98,4,8,4,24,30.74,44.9561
99,4,9,5,1,30.02,44.9561
99,4,9,5,2,29.84,44.752
99,4,9,5,3,29.12,44.752
99,4,9,5,4,29.84,44.752
99,4,9,5,5,28.76,44.752
99,4,9,5,6,27.86,44.752
99,4,9,5,7,27.32,44.752
99,4,9,5,8,30.38,44.752
99,4,9,5,9,33.44,44.752
99,4,9,5,10,35.96,44.752
99,4,9,5,11,36.14,44.752
99,4,9,5,12,38.12,44.752
99,4,9,5,13,38.84,44.752
99,4,9,5,14,37.76,44.752
99,4,9,5,15,36.14,44.752
99,4,9,5,16,37.22,44.752
99,4,9,5,17,37.4,44.752
99,4,9,5,18,37.4,44.752
99,4,9,5,19,36.86,44.752
99,4,9,5,20,35.96,44.752
99,4,9,5,21,35.78,44.752
99,4,9,5,22,34.88,44.752
99,4,9,5,23,33.26,44.752
99,4,9,5,24,33.98,44.752
100,4,10,6,1,33.98,44.752
100,4,10,6,2,33.8,44.6352
100,4,10,6,3,33.08,44.6352
100,4,10,6,4,33.26,44.6352
100,4,10,6,5,33.8,44.6352
100,4,10,6,6,32.9,44.6352
100,4,10,6,7,32.72,44.6352
100,4,10,6,8,37.22,44.6352
100,4,10,6,9,39.2,44.6352
100,4,10,6,10,41.18,44.6352
100,4,10,6,11,42.26,44.6352
100,4,10,6,12,44.24,44.6352
100,4,10,6,13,44.96,44.6352
100,4,10,6,14,44.96,44.6352
100,4,10,6,15,44.78,44.6352
100,4,10,6,16,44.78,44.6352
100,4,10,6,17,44.96,44.6352
100,4,10,6,18,44.6,44.6352
100,4,10,6,19,44.24,44.6352
100,4,10,6,20,42.62,44.6352
100,4,10,6,21,39.74,44.6352
100,4,10,6,22,37.76,44.6352
100,4,10,6,23,36.86,44.6352
100,4,10,6,24,35.6,44.6352
101,4,11,7,1,37.22,44.6352
101,4,11,7,2,37.76,44.6788
101,4,11,7,3,37.76,44.6788
101,4,11,7,4,37.94,44.6788
101,4,11,7,5,37.58,44.6788
101,4,11,7,6,37.76,44.6788
101,4,11,7,7,37.22,44.6788
101,4,11,7,8,39.02,44.6788
101,4,11,7,9,39.2,44.6788
101,4,11,7,10,40.1,44.6788
101,4,11,7,11,41.18,44.6788
101,4,11,7,12,42.98,44.6788
101,4,11,7,13,43.16,44.6788
101,4,11,7,14,44.06,44.6788
101,4,11,7,15,44.24,44.6788
101,4,11,7,16,46.04,44.6788
101,4,11,7,17,45.86,44.6788
101,4,11,7,18,44.96,44.6788
101,4,11,7,19,43.88,44.6788
101,4,11,7,20,42.44,44.6788
101,4,11,7,21,38.84,44.6788
101,4,11,7,22,37.94,44.6788
101,4,11,7,23,37.76,44.6788
101,4,11,7,24,37.22,44.6788
102,4,12,1,1,37.76,44.6788
102,4,12,1,2,37.04,44.7162
102,4,12,1,3,37.04,44.7162
102,4,12,1,4,37.04,44.7162
102,4,12,1,5,37.04,44.7162
102,4,12,1,6,37.04,44.7162
102,4,12,1,7,37.22,44.7162
102,4,12,1,8,38.12,44.7162
102,4,12,1,9,39.2,44.7162
102,4,12,1,10,40.28,44.7162
102,4,12,1,11,42.26,44.7162
102,4,12,1,12,43.16,44.7162
102,4,12,1,13,44.06,44.7162
102,4,12,1,14,44.06,44.7162
102,4,12,1,15,44.24,44.7162
102,4,12,1,16,44.06,44.7162
102,4,12,1,17,43.7,44.7162
102,4,12,1,18,42.98,44.7162
102,4,12,1,19,41.9,44.7162
102,4,12,1,20,40.82,44.7162
102,4,12,1,21,38.66,44.7162
102,4,12,1,22,37.76,44.7162
102,4,12,1,23,35.78,44.7162
102,4,12,1,24,35.78,44.7162
103,4,13,2,1,35.96,44.7162
103,4,13,2,2,35.78,44.7248
103,4,13,2,3,34.34,44.7248
103,4,13,2,4,33.44,44.7248
103,4,13,2,5,32,44.7248
103,4,13,2,6,31.82,44.7248
103,4,13,2,7,30.38,44.7248
103,4,13,2,8,26.78,44.7248
103,4,13,2,9,26.96,44.7248
103,4,13,2,10,26.24,44.7248
103,4,13,2,11,27.14,44.7248
103,4,13,2,12,28.4,44.7248
103,4,13,2,13,28.76,44.7248
103,4,13,2,14,30.2,44.7248
103,4,13,2,15,30.2,44.7248
103,4,13,2,16,32,44.7248
103,4,13,2,17,32,44.7248
103,4,13,2,18,32,44.7248
103,4,13,2,19,30.2,44.7248
103,4,13,2,20,30.56,44.7248
103,4,13,2,21,30.74,44.7248
103,4,13,2,22,30.02,44.7248
103,4,13,2,23,30.02,44.7248
103,4,13,2,24,29.84,44.7248
104,4,14,3,1,28.94,44.7248
104,4,14,3,2,28.76,44.568
104,4,14,3,3,28.22,44.568
104,4,14,3,4,28.94,44.568
104,4,14,3,5,28.76,44.568
104,4,14,3,6,28.22,44.568
104,4,14,3,7,29.3,44.568
104,4,14,3,8,32.54,44.568
104,4,14,3,9,36.14,44.568
104,4,14,3,10,37.94,44.568
104,4,14,3,11,38.12,44.568
104,4,14,3,12,39.2,44.568
104,4,14,3,13,41.18,44.568
104,4,14,3,14,42.26,44.568
104,4,14,3,15,42.98,44.568
104,4,14,3,16,42.98,44.568
104,4,14,3,17,43.34,44.568
104,4,14,3,18,42.44,44.568
104,4,14,3,19,41.9,44.568
104,4,14,3,20,40.82,44.568
104,4,14,3,21,38.84,44.568
104,4,14,3,22,37.22,44.568
104,4,14,3,23,39.02,44.568
104,4,14,3,24,39.2,44.568
105,4,15,4,1,41,44.568
105,4,15,4,2,41,44.4764
105,4,15,4,3,41,44.4764
105,4,15,4,4,41,44.4764
105,4,15,4,5,41.18,44.4764
105,4,15,4,6,41.9,44.4764
105,4,15,4,7,41.36,44.4764
105,4,15,4,8,43.16,44.4764
105,4,15,4,9,44.96,44.4764
105,4,15,4,10,44.96,44.4764
105,4,15,4,11,45.14,44.4764
105,4,15,4,12,45.86,44.4764
105,4,15,4,13,44.96,44.4764
105,4,15,4,14,45.14,44.4764
105,4,15,4,15,46.04,44.4764
105,4,15,4,16,46.22,44.4764
105,4,15,4,17,47.12,44.4764
105,4,15,4,18,47.66,44.4764
105,4,15,4,19,46.76,44.4764
105,4,15,4,20,46.04,44.4764
105,4,15,4,21,45.86,44.4764
105,4,15,4,22,44.78,44.4764
105,4,15,4,23,44.24,44.4764
105,4,15,4,24,44.96,44.4764
106,4,16,5,1,45.14,44.4764
106,4,16,5,2,45.86,44.4213
106,4,16,5,3,44.96,44.4213
106,4,16,5,4,45.14,44.4213
106,4,16,5,5,45.86,44.4213
106,4,16,5,6,45.14,44.4213
106,4,16,5,7,46.4,44.4213
106,4,16,5,8,49.28,44.4213
106,4,16,5,9,52.16,44.4213
106,4,16,5,10,53.24,44.4213
106,4,16,5,11,55.22,44.4213
106,4,16,5,12,55.94,44.4213
106,4,16,5,13,56.12,44.4213
106,4,16,5,14,57.74,44.4213
106,4,16,5,15,56.84,44.4213
106,4,16,5,16,55.94,44.4213
106,4,16,5,17,55.94,44.4213
106,4,16,5,18,55.4,44.4213
106,4,16,5,19,54.86,44.4213
106,4,16,5,20,53.6,44.4213
106,4,16,5,21,50.9,44.4213
106,4,16,5,22,49.82,44.4213
106,4,16,5,23,49.28,44.4213
106,4,16,5,24,48.92,44.4213
107,4,17,6,1,48.92,44.4213
107,4,17,6,2,48.74,44.4408
107,4,17,6,3,48.2,44.4408
107,4,17,6,4,47.12,44.4408
107,4,17,6,5,48.02,44.4408
107,4,17,6,6,48.02,44.4408
107,4,17,6,7,48.2,44.4408
107,4,17,6,8,48.38,44.4408
107,4,17,6,9,50,44.4408
107,4,17,6,10,51.44,44.4408
107,4,17,6,11,52.16,44.4408
107,4,17,6,12,53.24,44.4408
107,4,17,6,13,53.24,44.4408
107,4,17,6,14,53.96,44.4408
107,4,17,6,15,53.78,44.4408
107,4,17,6,16,53.24,44.4408
107,4,17,6,17,51.8,44.4408
107,4,17,6,18,50.54,44.4408
107,4,17,6,19,48.2,44.4408
107,4,17,6,20,47.84,44.4408
107,4,17,6,21,47.84,44.4408
107,4,17,6,22,46.76,44.4408
107,4,17,6,23,46.04,44.4408
107,4,17,6,24,46.22,44.4408
108,4,18,7,1,44.6,44.4408
108,4,18,7,2,43.34,44.5762
108,4,18,7,3,40.64,44.5762
108,4,18,7,4,37.22,44.5762
108,4,18,7,5,35.96,44.5762
108,4,18,7,6,35.6,44.5762
108,4,18,7,7,35.42,44.5762
108,4,18,7,8,35.6,44.5762
108,4,18,7,9,36.32,44.5762
108,4,18,7,10,37.4,44.5762
108,4,18,7,11,37.58,44.5762
108,4,18,7,12,39.2,44.5762
108,4,18,7,13,39.2,44.5762
108,4,18,7,14,39.2,44.5762
108,4,18,7,15,39.38,44.5762
108,4,18,7,16,39.2,44.5762
108,4,18,7,17,39.74,44.5762
108,4,18,7,18,40.46,44.5762
108,4,18,7,19,41,44.5762
108,4,18,7,20,41.18,44.5762
108,4,18,7,21,42.44,44.5762
108,4,18,7,22,42.08,44.5762
108,4,18,7,23,42.44,44.5762
108,4,18,7,24,42.26,44.5762
109,4,19,1,1,42.26,44.5762
109,4,19,1,2,41.36,44.5775
109,4,19,1,3,41,44.5775
109,4,19,1,4,41,44.5775
109,4,19,1,5,41,44.5775
109,4,19,1,6,41,44.5775
109,4,19,1,7,41,44.5775
109,4,19,1,8,42.26,44.5775
109,4,19,1,9,42.44,44.5775
109,4,19,1,10,43.16,44.5775
109,4,19,1,11,45.5,44.5775
109,4,19,1,12,47.12,44.5775
109,4,19,1,13,48.92,44.5775
109,4,19,1,14,48.74,44.5775
109,4,19,1,15,48.92,44.5775
109,4,19,1,16,48.92,44.5775
109,4,19,1,17,49.1,44.5775
109,4,19,1,18,48.38,44.5775
109,4,19,1,19,48.2,44.5775
109,4,19,1,20,46.58,44.5775
109,4,19,1,21,43.88,44.5775
109,4,19,1,22,42.98,44.5775
109,4,19,1,23,43.16,44.5775
109,4,19,1,24,44.06,44.5775
110,4,20,2,1,43.7,44.5775
110,4,20,2,2,42.98,44.6115
110,4,20,2,3,42.08,44.6115
110,4,20,2,4,41.9,44.6115
110,4,20,2,5,40.82,44.6115
110,4,20,2,6,39.92,44.6115
110,4,20,2,7,39.92,44.6115
110,4,20,2,8,39.74,44.6115
110,4,20,2,9,39.74,44.6115
110,4,20,2,10,37.94,44.6115
110,4,20,2,11,38.3,44.6115
110,4,20,2,12,41.18,44.6115
110,4,20,2,13,42.26,44.6115
110,4,20,2,14,42.8,44.6115
110,4,20,2,15,41.54,44.6115
110,4,20,2,16,37.58,44.6115
110,4,20,2,17,38.12,44.6115
110,4,20,2,18,39.2,44.6115
110,4,20,2,19,40.82,44.6115
110,4,20,2,20,39.92,44.6115
110,4,20,2,21,40.1,44.6115
110,4,20,2,22,41,44.6115
110,4,20,2,23,40.82,44.6115
110,4,20,2,24,39.74,44.6115
111,4,21,3,1,39.2,44.6115
111,4,21,3,2,38.12,44.5841
111,4,21,3,3,38.48,44.5841
111,4,21,3,4,37.94,44.5841
111,4,21,3,5,37.76,44.5841
111,4,21,3,6,37.22,44.5841
111,4,21,3,7,36.86,44.5841
111,4,21,3,8,37.22,44.5841
111,4,21,3,9,35.78,44.5841
111,4,21,3,10,35.78,44.5841
111,4,21,3,11,37.22,44.5841
111,4,21,3,12,37.22,44.5841
111,4,21,3,13,39.02,44.5841
111,4,21,3,14,40.1,44.5841
111,4,21,3,15,39.56,44.5841
111,4,21,3,16,42.98,44.5841
111,4,21,3,17,43.34,44.5841
111,4,21,3,18,42.8,44.5841
111,4,21,3,19,42.8,44.5841
111,4,21,3,20,42.62,44.5841
111,4,21,3,21,39.92,44.5841
111,4,21,3,22,39.92,44.5841
111,4,21,3,23,39.92,44.5841
111,4,21,3,24,39.74,44.5841
112,4,22,4,1,39.02,44.5841
112,4,22,4,2,39.02,44.5521
112,4,22,4,3,39.02,44.5521
112,4,22,4,4,39.02,44.5521
112,4,22,4,5,39.2,44.5521
112,4,22,4,6,40.28,44.5521
112,4,22,4,7,42.08,44.5521
112,4,22,4,8,42.26,44.5521
112,4,22,4,9,42.98,44.5521
112,4,22,4,10,43.16,44.5521
112,4,22,4,11,44.78,44.5521
112,4,22,4,12,44.06,44.5521
112,4,22,4,13,44.24,44.5521
112,4,22,4,14,44.96,44.5521
112,4,22,4,15,44.6,44.5521
112,4,22,4,16,41.36,44.5521
112,4,22,4,17,38.3,44.5521
112,4,22,4,18,35.6,44.5521
112,4,22,4,19,35.6,44.5521
112,4,22,4,20,33.8,44.5521
112,4,22,4,21,33.44,44.5521
112,4,22,4,22,33.8,44.5521
112,4,22,4,23,33.26,44.5521
112,4,22,4,24,34.16,44.5521
113,4,23,5,1,34.88,44.5521
113,4,23,5,2,34.16,44.5267
113,4,23,5,3,35.78,44.5267
113,4,23,5,4,35.06,44.5267
113,4,23,5,5,35.06,44.5267
113,4,23,5,6,35.06,44.5267
113,4,23,5,7,35.06,44.5267
113,4,23,5,8,35.6,44.5267
113,4,23,5,9,37.04,44.5267
113,4,23,5,10,37.04,44.5267
113,4,23,5,11,38.48,44.5267
113,4,23,5,12,39.38,44.5267
113,4,23,5,13,38.84,44.5267
113,4,23,5,14,37.76,44.5267
113,4,23,5,15,37.76,44.5267
113,4,23,5,16,37.76,44.5267
113,4,23,5,17,37.58,44.5267
113,4,23,5,18,37.4,44.5267
113,4,23,5,19,37.22,44.5267
113,4,23,5,20,37.94,44.5267
113,4,23,5,21,37.4,44.5267
113,4,23,5,22,37.22,44.5267
113,4,23,5,23,37.4,44.5267
113,4,23,5,24,37.94,44.5267
114,4,24,6,1,38.12,44.5267
114,4,24,6,2,38.66,44.4443
114,4,24,6,3,39.02,44.4443
114,4,24,6,4,38.84,44.4443
114,4,24,6,5,37.94,44.4443
114,4,24,6,6,37.76,44.4443
114,4,24,6,7,37.04,44.4443
114,4,24,6,8,37.22,44.4443
114,4,24,6,9,37.94,44.4443
114,4,24,6,10,37.94,44.4443
114,4,24,6,11,37.94,44.4443
114,4,24,6,12,37.58,44.4443
114,4,24,6,13,37.4,44.4443
114,4,24,6,14,38.66,44.4443
