"TDSv30 V01R12 V01 R12 EGLASS20 NGAS PVSTD  /  Proposed  /  2022_CZ15_2100ft2_Std_3_BR_HPWH_NEEA.ribd22  /  C:/Users/sbecker/IECC HPWH Runs/inlet_ambient_air_temp/2022_CZ15_2100ft2_Std_3_BR_HPWH_NEEA - batch/",001
"Mon 20-Dec-21   4:25:15 pm"
"DHWhr","Hour"
"Julien","Mo","Day","DOWH","Hour","t_outdoor_drybulb","t_Inlet"
176,6,25,5,16,100.22,82.8499
176,6,25,5,17,100.94,82.8499
176,6,25,5,18,100.4,82.8499
176,6,25,5,19,99.86,82.8499
176,6,25,5,20,97.52,82.8499
176,6,25,5,21,93.56,82.8499
176,6,25,5,22,90.86,82.8499
176,6,25,5,23,89.78,82.8499
176,6,25,5,24,88.88,82.8499
177,6,26,6,1,87.8,82.8499
177,6,26,6,2,85.46,83.0398
177,6,26,6,3,81.86,83.0398
177,6,26,6,4,80.78,83.0398
177,6,26,6,5,79.16,83.0398
177,6,26,6,6,80.24,83.0398
177,6,26,6,7,82.4,83.0398
177,6,26,6,8,85.46,83.0398
177,6,26,6,9,89.42,83.0398
177,6,26,6,10,92.12,83.0398
177,6,26,6,11,94.1,83.0398
177,6,26,6,12,96.44,83.0398
177,6,26,6,13,99.14,83.0398
177,6,26,6,14,101.12,83.0398
177,6,26,6,15,102.02,83.0398
177,6,26,6,16,102.2,83.0398
177,6,26,6,17,102.92,83.0398
177,6,26,6,18,102.92,83.0398
177,6,26,6,19,102.74,83.0398
177,6,26,6,20,101.84,83.0398
177,6,26,6,21,99.86,83.0398
177,6,26,6,22,97.88,83.0398
177,6,26,6,23,95.9,83.0398
177,6,26,6,24,93.74,83.0398
178,6,27,7,1,91.76,83.0398
178,6,27,7,2,89.42,83.3225
178,6,27,7,3,84.92,83.3225
178,6,27,7,4,84.74,83.3225
178,6,27,7,5,83.84,83.3225
178,6,27,7,6,82.4,83.3225
178,6,27,7,7,85.28,83.3225
178,6,27,7,8,88.52,83.3225
178,6,27,7,9,93.38,83.3225
178,6,27,7,10,96.44,83.3225
178,6,27,7,11,99.14,83.3225
178,6,27,7,12,100.22,83.3225
178,6,27,7,13,102.2,83.3225
178,6,27,7,14,104.18,83.3225
178,6,27,7,15,106.16,83.3225
178,6,27,7,16,107.96,83.3225
178,6,27,7,17,108.32,83.3225
178,6,27,7,18,107.42,83.3225
178,6,27,7,19,106.88,83.3225
178,6,27,7,20,105.62,83.3225
178,6,27,7,21,102.74,83.3225
178,6,27,7,22,100.76,83.3225
178,6,27,7,23,99.86,83.3225
178,6,27,7,24,97.88,83.3225
179,6,28,1,1,95.18,83.3225
179,6,28,1,2,89.24,83.5997
179,6,28,1,3,89.42,83.5997
179,6,28,1,4,85.82,83.5997
179,6,28,1,5,83.84,83.5997
179,6,28,1,6,83.48,83.5997
179,6,28,1,7,87.62,83.5997
179,6,28,1,8,92.3,83.5997
179,6,28,1,9,96.26,83.5997
179,6,28,1,10,105.44,83.5997
179,6,28,1,11,108.32,83.5997
179,6,28,1,12,111.56,83.5997
179,6,28,1,13,114.98,83.5997
179,6,28,1,14,115.16,83.5997
179,6,28,1,15,116.24,83.5997
179,6,28,1,16,116.78,83.5997
179,6,28,1,17,115.7,83.5997
179,6,28,1,18,113.9,83.5997
179,6,28,1,19,112.46,83.5997
179,6,28,1,20,108.86,83.5997
179,6,28,1,21,106.88,83.5997
179,6,28,1,22,104.9,83.5997
179,6,28,1,23,102.56,83.5997
179,6,28,1,24,99.5,83.5997
180,6,29,2,1,95.72,83.5997
180,6,29,2,2,92.66,83.8534
180,6,29,2,3,89.6,83.8534
180,6,29,2,4,86.9,83.8534
180,6,29,2,5,86.18,83.8534
180,6,29,2,6,87.62,83.8534
180,6,29,2,7,85.82,83.8534
180,6,29,2,8,92.48,83.8534
180,6,29,2,9,96.8,83.8534
180,6,29,2,10,103.64,83.8534
180,6,29,2,11,109.76,83.8534
180,6,29,2,12,115.52,83.8534
180,6,29,2,13,118.94,83.8534
180,6,29,2,14,118.94,83.8534
180,6,29,2,15,119.12,83.8534
180,6,29,2,16,120.02,83.8534
180,6,29,2,17,119.84,83.8534
180,6,29,2,18,118.94,83.8534
180,6,29,2,19,117.5,83.8534
180,6,29,2,20,113.72,83.8534
180,6,29,2,21,109.94,83.8534
180,6,29,2,22,101.84,83.8534
180,6,29,2,23,99.86,83.8534
180,6,29,2,24,97.88,83.8534
181,6,30,3,1,96.8,83.8534
181,6,30,3,2,94.46,84.1004
181,6,30,3,3,89.96,84.1004
181,6,30,3,4,89.78,84.1004
181,6,30,3,5,87.8,84.1004
181,6,30,3,6,86.18,84.1004
181,6,30,3,7,87.62,84.1004
181,6,30,3,8,92.66,84.1004
181,6,30,3,9,97.88,84.1004
181,6,30,3,10,96.62,84.1004
181,6,30,3,11,100.22,84.1004
181,6,30,3,12,102.56,84.1004
181,6,30,3,13,105.98,84.1004
181,6,30,3,14,106.16,84.1004
181,6,30,3,15,108.14,84.1004
181,6,30,3,16,110.12,84.1004
181,6,30,3,17,111.2,84.1004
181,6,30,3,18,111.02,84.1004
181,6,30,3,19,110.66,84.1004
181,6,30,3,20,107.78,84.1004
181,6,30,3,21,105.8,84.1004
181,6,30,3,22,102.38,84.1004
181,6,30,3,23,98.78,84.1004
181,6,30,3,24,95.36,84.1004
182,7,1,4,1,91.76,84.1004
182,7,1,4,2,90.14,84.3448
182,7,1,4,3,82.94,84.3448
182,7,1,4,4,84.02,84.3448
182,7,1,4,5,81.5,84.3448
182,7,1,4,6,73.76,84.3448
182,7,1,4,7,79.7,84.3448
182,7,1,4,8,85.82,84.3448
182,7,1,4,9,93.74,84.3448
182,7,1,4,10,99.5,84.3448
182,7,1,4,11,104.54,84.3448
182,7,1,4,12,108.14,84.3448
182,7,1,4,13,110.12,84.3448
182,7,1,4,14,111.02,84.3448
182,7,1,4,15,111.2,84.3448
182,7,1,4,16,111.92,84.3448
182,7,1,4,17,112.1,84.3448
182,7,1,4,18,111.38,84.3448
182,7,1,4,19,110.84,84.3448
182,7,1,4,20,109.4,84.3448
182,7,1,4,21,104.72,84.3448
182,7,1,4,22,101.66,84.3448
182,7,1,4,23,98.6,84.3448
182,7,1,4,24,95.72,84.3448
183,7,2,5,1,92.48,84.3448
183,7,2,5,2,88.34,84.6342
183,7,2,5,3,82.76,84.6342
183,7,2,5,4,81.86,84.6342
183,7,2,5,5,79.88,84.6342
183,7,2,5,6,79.16,84.6342
183,7,2,5,7,87.44,84.6342
183,7,2,5,8,90.86,84.6342
183,7,2,5,9,98.78,84.6342
183,7,2,5,10,104.54,84.6342
183,7,2,5,11,108.32,84.6342
183,7,2,5,12,111.2,84.6342
183,7,2,5,13,113.18,84.6342
183,7,2,5,14,114.98,84.6342
183,7,2,5,15,114.98,84.6342
183,7,2,5,16,114.8,84.6342
183,7,2,5,17,114.98,84.6342
183,7,2,5,18,114.08,84.6342
183,7,2,5,19,113.72,84.6342
183,7,2,5,20,110.66,84.6342
183,7,2,5,21,107.42,84.6342
183,7,2,5,22,103.82,84.6342
183,7,2,5,23,101.84,84.6342
183,7,2,5,24,99.14,84.6342
184,7,3,8,1,92.84,84.6342
184,7,3,8,2,91.76,84.8113
184,7,3,8,3,91.04,84.8113
184,7,3,8,4,89.6,84.8113
184,7,3,8,5,86.9,84.8113
184,7,3,8,6,84.38,84.8113
184,7,3,8,7,86.18,84.8113
184,7,3,8,8,87.26,84.8113
184,7,3,8,9,88.88,84.8113
184,7,3,8,10,88.16,84.8113
184,7,3,8,11,89.6,84.8113
184,7,3,8,12,94.1,84.8113
184,7,3,8,13,96.44,84.8113
184,7,3,8,14,98.96,84.8113
184,7,3,8,15,99.14,84.8113
184,7,3,8,16,100.94,84.8113
184,7,3,8,17,101.12,84.8113
184,7,3,8,18,100.94,84.8113
184,7,3,8,19,100.94,84.8113
184,7,3,8,20,100.76,84.8113
184,7,3,8,21,98.78,84.8113
184,7,3,8,22,96.8,84.8113
184,7,3,8,23,94.82,84.8113
184,7,3,8,24,92.84,84.8113
185,7,4,7,1,90.86,84.8113
185,7,4,7,2,89.78,84.9325
185,7,4,7,3,87.8,84.9325
185,7,4,7,4,86,84.9325
185,7,4,7,5,86,84.9325
185,7,4,7,6,86,84.9325
185,7,4,7,7,86.18,84.9325
185,7,4,7,8,87.62,84.9325
185,7,4,7,9,91.4,84.9325
185,7,4,7,10,94.1,84.9325
185,7,4,7,11,96.44,84.9325
185,7,4,7,12,99.14,84.9325
185,7,4,7,13,100.94,84.9325
185,7,4,7,14,101.3,84.9325
185,7,4,7,15,103.82,84.9325
185,7,4,7,16,102.74,84.9325
185,7,4,7,17,102.2,84.9325
185,7,4,7,18,101.48,84.9325
185,7,4,7,19,100.76,84.9325
185,7,4,7,20,99.86,84.9325
185,7,4,7,21,97.88,84.9325
185,7,4,7,22,95.9,84.9325
185,7,4,7,23,93.74,84.9325
185,7,4,7,24,91.76,84.9325
186,7,5,1,1,89.78,84.9325
186,7,5,1,2,89.06,85.1046
186,7,5,1,3,88.88,85.1046
186,7,5,1,4,87.98,85.1046
186,7,5,1,5,87.8,85.1046
186,7,5,1,6,87.08,85.1046
186,7,5,1,7,87.26,85.1046
186,7,5,1,8,88.16,85.1046
186,7,5,1,9,90.14,85.1046
186,7,5,1,10,91.94,85.1046
186,7,5,1,11,92.3,85.1046
186,7,5,1,12,95.36,85.1046
186,7,5,1,13,98.42,85.1046
186,7,5,1,14,101.48,85.1046
186,7,5,1,15,105.26,85.1046
186,7,5,1,16,106.16,85.1046
186,7,5,1,17,107.06,85.1046
186,7,5,1,18,106.52,85.1046
186,7,5,1,19,105.62,85.1046
186,7,5,1,20,102.56,85.1046
186,7,5,1,21,99.86,85.1046
186,7,5,1,22,97.88,85.1046
186,7,5,1,23,95.9,85.1046
186,7,5,1,24,93.74,85.1046
187,7,6,2,1,91.76,85.1046
187,7,6,2,2,89.78,85.3117
187,7,6,2,3,87.8,85.3117
187,7,6,2,4,87.08,85.3117
187,7,6,2,5,87.08,85.3117
187,7,6,2,6,87.26,85.3117
187,7,6,2,7,88.34,85.3117
187,7,6,2,8,91.04,85.3117
187,7,6,2,9,91.22,85.3117
187,7,6,2,10,92.12,85.3117
187,7,6,2,11,93.02,85.3117
187,7,6,2,12,93.2,85.3117
187,7,6,2,13,95,85.3117
187,7,6,2,14,95,85.3117
187,7,6,2,15,94.82,85.3117
187,7,6,2,16,94.1,85.3117
187,7,6,2,17,94.46,85.3117
187,7,6,2,18,94.46,85.3117
187,7,6,2,19,93.92,85.3117
187,7,6,2,20,93.56,85.3117
187,7,6,2,21,91.04,85.3117
187,7,6,2,22,90.86,85.3117
187,7,6,2,23,88.88,85.3117
187,7,6,2,24,87.26,85.3117
188,7,7,3,1,89.06,85.3117
188,7,7,3,2,88.88,85.4285
188,7,7,3,3,86.54,85.4285
188,7,7,3,4,82.94,85.4285
188,7,7,3,5,82.76,85.4285
188,7,7,3,6,81.5,85.4285
188,7,7,3,7,86.36,85.4285
188,7,7,3,8,89.96,85.4285
188,7,7,3,9,96.26,85.4285
188,7,7,3,10,97.16,85.4285
188,7,7,3,11,99.14,85.4285
188,7,7,3,12,101.3,85.4285
188,7,7,3,13,104.18,85.4285
188,7,7,3,14,106.7,85.4285
188,7,7,3,15,108.86,85.4285
188,7,7,3,16,107.78,85.4285
188,7,7,3,17,107.78,85.4285
188,7,7,3,18,106.52,85.4285
188,7,7,3,19,106.52,85.4285
188,7,7,3,20,102.74,85.4285
188,7,7,3,21,100.58,85.4285
188,7,7,3,22,97.88,85.4285
188,7,7,3,23,96.08,85.4285
188,7,7,3,24,95.9,85.4285
189,7,8,4,1,93.74,85.4285
189,7,8,4,2,91.4,85.5795
189,7,8,4,3,87.98,85.5795
189,7,8,4,4,87.8,85.5795
189,7,8,4,5,86.18,85.5795
189,7,8,4,6,87.08,85.5795
189,7,8,4,7,87.44,85.5795
189,7,8,4,8,90.5,85.5795
189,7,8,4,9,95.54,85.5795
189,7,8,4,10,100.22,85.5795
189,7,8,4,11,101.66,85.5795
189,7,8,4,12,106.88,85.5795
189,7,8,4,13,106.34,85.5795
189,7,8,4,14,109.04,85.5795
189,7,8,4,15,109.22,85.5795
189,7,8,4,16,109.76,85.5795
189,7,8,4,17,108.68,85.5795
189,7,8,4,18,106.88,85.5795
189,7,8,4,19,105.62,85.5795
189,7,8,4,20,102.56,85.5795
189,7,8,4,21,99.68,85.5795
189,7,8,4,22,96.8,85.5795
189,7,8,4,23,95.9,85.5795
189,7,8,4,24,93.56,85.5795
190,7,9,5,1,91.22,85.5795
190,7,9,5,2,91.76,85.7083
190,7,9,5,3,89.96,85.7083
190,7,9,5,4,89.42,85.7083
190,7,9,5,5,84.92,85.7083
190,7,9,5,6,85.1,85.7083
190,7,9,5,7,87.44,85.7083
190,7,9,5,8,90.5,85.7083
190,7,9,5,9,95.54,85.7083
190,7,9,5,10,100.4,85.7083
190,7,9,5,11,103.1,85.7083
190,7,9,5,12,105.08,85.7083
190,7,9,5,13,105.62,85.7083
190,7,9,5,14,109.94,85.7083
190,7,9,5,15,110.12,85.7083
190,7,9,5,16,111.74,85.7083
190,7,9,5,17,110.48,85.7083
190,7,9,5,18,108.32,85.7083
190,7,9,5,19,106.88,85.7083
190,7,9,5,20,104.54,85.7083
190,7,9,5,21,99.68,85.7083
190,7,9,5,22,96.8,85.7083
190,7,9,5,23,95.9,85.7083
190,7,9,5,24,93.74,85.7083
191,7,10,6,1,91.4,85.7083
191,7,10,6,2,87.44,85.885
191,7,10,6,3,83.84,85.885
191,7,10,6,4,82.76,85.885
191,7,10,6,5,82.04,85.885
191,7,10,6,6,82.4,85.885
191,7,10,6,7,85.1,85.885
191,7,10,6,8,87.62,85.885
191,7,10,6,9,91.22,85.885
191,7,10,6,10,93.38,85.885
191,7,10,6,11,96.26,85.885
191,7,10,6,12,98.6,85.885
191,7,10,6,13,102.38,85.885
191,7,10,6,14,105.62,85.885
191,7,10,6,15,109.94,85.885
191,7,10,6,16,109.76,85.885
191,7,10,6,17,108.86,85.885
191,7,10,6,18,106.34,85.885
191,7,10,6,19,104.72,85.885
191,7,10,6,20,101.48,85.885
191,7,10,6,21,96.8,85.885
191,7,10,6,22,94.82,85.885
191,7,10,6,23,92.66,85.885
191,7,10,6,24,89.6,85.885
192,7,11,7,1,86.72,85.885
192,7,11,7,2,83.3,86.0391
192,7,11,7,3,78.26,86.0391
192,7,11,7,4,78.62,86.0391
192,7,11,7,5,76.1,86.0391
192,7,11,7,6,77,86.0391
192,7,11,7,7,77.72,86.0391
192,7,11,7,8,83.48,86.0391
192,7,11,7,9,88.34,86.0391
192,7,11,7,10,91.22,86.0391
192,7,11,7,11,93.56,86.0391
192,7,11,7,12,97.16,86.0391
192,7,11,7,13,98.24,86.0391
192,7,11,7,14,100.58,86.0391
192,7,11,7,15,103.82,86.0391
192,7,11,7,16,102.92,86.0391
192,7,11,7,17,102.92,86.0391
192,7,11,7,18,101.84,86.0391
192,7,11,7,19,100.58,86.0391
192,7,11,7,20,97.52,86.0391
192,7,11,7,21,93.38,86.0391
192,7,11,7,22,89.78,86.0391
192,7,11,7,23,87.44,86.0391
192,7,11,7,24,84.02,86.0391
193,7,12,1,1,83.48,86.0391
193,7,12,1,2,79.52,86.1646
193,7,12,1,3,75.74,86.1646
193,7,12,1,4,74.84,86.1646
193,7,12,1,5,72.86,86.1646
193,7,12,1,6,71.24,86.1646
193,7,12,1,7,73.76,86.1646
193,7,12,1,8,79.52,86.1646
193,7,12,1,9,84.56,86.1646
193,7,12,1,10,88.7,86.1646
193,7,12,1,11,94.1,86.1646
193,7,12,1,12,96.44,86.1646
193,7,12,1,13,99.14,86.1646
193,7,12,1,14,100.22,86.1646
193,7,12,1,15,102.02,86.1646
193,7,12,1,16,101.84,86.1646
193,7,12,1,17,100.94,86.1646
193,7,12,1,18,98.96,86.1646
193,7,12,1,19,97.52,86.1646
193,7,12,1,20,93.38,86.1646
193,7,12,1,21,88.88,86.1646
193,7,12,1,22,86.72,86.1646
193,7,12,1,23,83.66,86.1646
193,7,12,1,24,80.78,86.1646
194,7,13,2,1,79.52,86.1646
194,7,13,2,2,74.84,86.2026
194,7,13,2,3,72.68,86.2026
194,7,13,2,4,69.8,86.2026
194,7,13,2,5,68,86.2026
194,7,13,2,6,68.36,86.2026
194,7,13,2,7,71.6,86.2026
194,7,13,2,8,76.64,86.2026
194,7,13,2,9,82.58,86.2026
194,7,13,2,10,87.44,86.2026
194,7,13,2,11,90.32,86.2026
194,7,13,2,12,93.2,86.2026
194,7,13,2,13,95.18,86.2026
194,7,13,2,14,96.98,86.2026
194,7,13,2,15,96.98,86.2026
194,7,13,2,16,96.8,86.2026
194,7,13,2,17,96.08,86.2026
194,7,13,2,18,94.82,86.2026
194,7,13,2,19,93.56,86.2026
194,7,13,2,20,90.68,86.2026
194,7,13,2,21,87.8,86.2026
194,7,13,2,22,85.82,86.2026
194,7,13,2,23,83.48,86.2026
194,7,13,2,24,79.88,86.2026
195,7,14,3,1,78.8,86.2026
195,7,14,3,2,76.82,86.2208
195,7,14,3,3,74.84,86.2208
195,7,14,3,4,72.86,86.2208
195,7,14,3,5,70.88,86.2208
195,7,14,3,6,69.44,86.2208
195,7,14,3,7,72.5,86.2208
195,7,14,3,8,77.54,86.2208
195,7,14,3,9,81.14,86.2208
195,7,14,3,10,83.48,86.2208
195,7,14,3,11,87.26,86.2208
195,7,14,3,12,89.42,86.2208
195,7,14,3,13,92.3,86.2208
195,7,14,3,14,95.18,86.2208
195,7,14,3,15,96.08,86.2208
195,7,14,3,16,95.9,86.2208
195,7,14,3,17,95.54,86.2208
195,7,14,3,18,93.92,86.2208
195,7,14,3,19,92.66,86.2208
195,7,14,3,20,89.42,86.2208
195,7,14,3,21,84.74,86.2208
195,7,14,3,22,82.76,86.2208
195,7,14,3,23,80.78,86.2208
195,7,14,3,24,79.88,86.2208
196,7,15,4,1,77.9,86.2208
196,7,15,4,2,76.46,86.2183
196,7,15,4,3,71.78,86.2183
196,7,15,4,4,70.88,86.2183
196,7,15,4,5,69.8,86.2183
196,7,15,4,6,69.62,86.2183
196,7,15,4,7,73.22,86.2183
196,7,15,4,8,75.56,86.2183
196,7,15,4,9,80.6,86.2183
196,7,15,4,10,84.56,86.2183
196,7,15,4,11,88.34,86.2183
196,7,15,4,12,91.4,86.2183
196,7,15,4,13,94.1,86.2183
196,7,15,4,14,95,86.2183
196,7,15,4,15,95,86.2183
196,7,15,4,16,95.18,86.2183
196,7,15,4,17,96.08,86.2183
196,7,15,4,18,95.9,86.2183
196,7,15,4,19,94.64,86.2183
196,7,15,4,20,91.4,86.2183
196,7,15,4,21,87.62,86.2183
196,7,15,4,22,84.56,86.2183
196,7,15,4,23,81.86,86.2183
196,7,15,4,24,80.78,86.2183
197,7,16,5,1,78.8,86.2183
197,7,16,5,2,77.36,86.2425
197,7,16,5,3,71.78,86.2425
197,7,16,5,4,69.8,86.2425
197,7,16,5,5,68,86.2425
197,7,16,5,6,68.18,86.2425
197,7,16,5,7,70.52,86.2425
197,7,16,5,8,75.56,86.2425
197,7,16,5,9,80.6,86.2425
197,7,16,5,10,85.82,86.2425
197,7,16,5,11,92.3,86.2425
197,7,16,5,12,95.18,86.2425
197,7,16,5,13,96.44,86.2425
197,7,16,5,14,99.14,86.2425
197,7,16,5,15,99.68,86.2425
197,7,16,5,16,98.96,86.2425
197,7,16,5,17,98.96,86.2425
197,7,16,5,18,97.88,86.2425
197,7,16,5,19,96.62,86.2425
197,7,16,5,20,93.38,86.2425
197,7,16,5,21,89.78,86.2425
197,7,16,5,22,87.62,86.2425
197,7,16,5,23,84.74,86.2425
197,7,16,5,24,82.76,86.2425
198,7,17,6,1,80.78,86.2425
198,7,17,6,2,78.26,86.2969
198,7,17,6,3,72.86,86.2969
198,7,17,6,4,71.24,86.2969
198,7,17,6,5,71.6,86.2969
198,7,17,6,6,69.44,86.2969
198,7,17,6,7,72.86,86.2969
198,7,17,6,8,79.52,86.2969
198,7,17,6,9,84.92,86.2969
198,7,17,6,10,92.84,86.2969
198,7,17,6,11,100.22,86.2969
198,7,17,6,12,102.2,86.2969
198,7,17,6,13,103.28,86.2969
198,7,17,6,14,105.98,86.2969
198,7,17,6,15,106.16,86.2969
198,7,17,6,16,107.78,86.2969
198,7,17,6,17,107.42,86.2969
198,7,17,6,18,105.98,86.2969
198,7,17,6,19,104.72,86.2969
198,7,17,6,20,101.48,86.2969
198,7,17,6,21,97.88,86.2969
198,7,17,6,22,95.54,86.2969
198,7,17,6,23,90.68,86.2969
198,7,17,6,24,87.8,86.2969
199,7,18,7,1,85.82,86.2969
199,7,18,7,2,84.38,86.4092
199,7,18,7,3,79.52,86.4092
199,7,18,7,4,76.28,86.4092
199,7,18,7,5,78.44,86.4092
199,7,18,7,6,74.48,86.4092
199,7,18,7,7,78.62,86.4092
199,7,18,7,8,83.84,86.4092
199,7,18,7,9,91.58,86.4092
199,7,18,7,10,95.36,86.4092
199,7,18,7,11,98.42,86.4092
199,7,18,7,12,101.3,86.4092
199,7,18,7,13,104.18,86.4092
199,7,18,7,14,106.16,86.4092
199,7,18,7,15,107.24,86.4092
199,7,18,7,16,107.78,86.4092
199,7,18,7,17,107.78,86.4092
199,7,18,7,18,107.06,86.4092
199,7,18,7,19,106.88,86.4092
199,7,18,7,20,104.72,86.4092
199,7,18,7,21,101.66,86.4092
199,7,18,7,22,98.6,86.4092
199,7,18,7,23,95.72,86.4092
199,7,18,7,24,92.84,86.4092
200,7,19,1,1,91.4,86.4092
200,7,19,1,2,86.72,86.5237
200,7,19,1,3,83.84,86.5237
200,7,19,1,4,82.76,86.5237
200,7,19,1,5,81.86,86.5237
200,7,19,1,6,80.6,86.5237
200,7,19,1,7,85.1,86.5237
200,7,19,1,8,87.62,86.5237
200,7,19,1,9,92.48,86.5237
200,7,19,1,10,97.16,86.5237
200,7,19,1,11,99.5,86.5237
200,7,19,1,12,102.92,86.5237
200,7,19,1,13,103.46,86.5237
200,7,19,1,14,107.24,86.5237
200,7,19,1,15,108.14,86.5237
200,7,19,1,16,110.12,86.5237
200,7,19,1,17,111.2,86.5237
200,7,19,1,18,110.84,86.5237
200,7,19,1,19,109.4,86.5237
200,7,19,1,20,105.44,86.5237
200,7,19,1,21,101.84,86.5237
200,7,19,1,22,99.68,86.5237
200,7,19,1,23,96.62,86.5237
200,7,19,1,24,93.74,86.5237
201,7,20,2,1,92.66,86.5237
201,7,20,2,2,89.42,86.6672
201,7,20,2,3,85.46,86.6672
201,7,20,2,4,82.22,86.6672
201,7,20,2,5,83.48,86.6672
201,7,20,2,6,79.52,86.6672
201,7,20,2,7,84.38,86.6672
201,7,20,2,8,87.8,86.6672
201,7,20,2,9,93.56,86.6672
201,7,20,2,10,97.34,86.6672
201,7,20,2,11,100.58,86.6672
201,7,20,2,12,104.36,86.6672
201,7,20,2,13,107.6,86.6672
201,7,20,2,14,110.84,86.6672
201,7,20,2,15,109.22,86.6672
201,7,20,2,16,110.12,86.6672
201,7,20,2,17,110.48,86.6672
201,7,20,2,18,109.4,86.6672
201,7,20,2,19,107.6,86.6672
201,7,20,2,20,104.54,86.6672
201,7,20,2,21,99.5,86.6672
201,7,20,2,22,95.9,86.6672
201,7,20,2,23,93.74,86.6672
201,7,20,2,24,91.4,86.6672
202,7,21,3,1,86.54,86.6672
202,7,21,3,2,82.58,86.8344
202,7,21,3,3,79.7,86.8344
202,7,21,3,4,77,86.8344
202,7,21,3,5,76.64,86.8344
202,7,21,3,6,74.48,86.8344
202,7,21,3,7,78.8,86.8344
202,7,21,3,8,84.74,86.8344
202,7,21,3,9,90.5,86.8344
202,7,21,3,10,95.72,86.8344
202,7,21,3,11,101.3,86.8344
202,7,21,3,12,104,86.8344
202,7,21,3,13,104.18,86.8344
202,7,21,3,14,106.16,86.8344
202,7,21,3,15,108.14,86.8344
202,7,21,3,16,109.76,86.8344
202,7,21,3,17,109.04,86.8344
202,7,21,3,18,106.88,86.8344
202,7,21,3,19,105.44,86.8344
202,7,21,3,20,101.48,86.8344
202,7,21,3,21,96.44,86.8344
202,7,21,3,22,92.84,86.8344
202,7,21,3,23,90.86,86.8344
202,7,21,3,24,89.42,86.8344
203,7,22,4,1,85.46,86.8344
203,7,22,4,2,80.6,86.9666
203,7,22,4,3,77.54,86.9666
203,7,22,4,4,73.76,86.9666
203,7,22,4,5,72.14,86.9666
203,7,22,4,6,74.12,86.9666
203,7,22,4,7,76.82,86.9666
203,7,22,4,8,83.84,86.9666
203,7,22,4,9,90.14,86.9666
203,7,22,4,10,92.12,86.9666
203,7,22,4,11,94.28,86.9666
203,7,22,4,12,97.16,86.9666
203,7,22,4,13,99.14,86.9666
203,7,22,4,14,101.12,86.9666
203,7,22,4,15,103.1,86.9666
203,7,22,4,16,104.18,86.9666
203,7,22,4,17,105.08,86.9666
203,7,22,4,18,104.36,86.9666
203,7,22,4,19,102.56,86.9666
203,7,22,4,20,99.5,86.9666
203,7,22,4,21,95.72,86.9666
203,7,22,4,22,92.66,86.9666
203,7,22,4,23,89.78,86.9666
203,7,22,4,24,87.62,86.9666
204,7,23,5,1,84.56,86.9666
204,7,23,5,2,81.5,87.0646
204,7,23,5,3,78.44,87.0646
204,7,23,5,4,80.78,87.0646
204,7,23,5,5,78.8,87.0646
204,7,23,5,6,77.18,87.0646
204,7,23,5,7,79.34,87.0646
204,7,23,5,8,82.4,87.0646
204,7,23,5,9,85.46,87.0646
204,7,23,5,10,89.42,87.0646
204,7,23,5,11,92.12,87.0646
204,7,23,5,12,94.28,87.0646
204,7,23,5,13,97.16,87.0646
204,7,23,5,14,98.78,87.0646
204,7,23,5,15,98.24,87.0646
204,7,23,5,16,99.14,87.0646
204,7,23,5,17,100.22,87.0646
204,7,23,5,18,100.94,87.0646
204,7,23,5,19,100.76,87.0646
204,7,23,5,20,99.86,87.0646
204,7,23,5,21,97.7,87.0646
204,7,23,5,22,94.82,87.0646
204,7,23,5,23,92.48,87.0646
204,7,23,5,24,88.88,87.0646
205,7,24,6,1,87.8,87.0646
205,7,24,6,2,85.64,87.1509
205,7,24,6,3,82.94,87.1509
205,7,24,6,4,82.76,87.1509
205,7,24,6,5,80.78,87.1509
205,7,24,6,6,80.24,87.1509
205,7,24,6,7,82.4,87.1509
205,7,24,6,8,85.46,87.1509
205,7,24,6,9,89.24,87.1509
205,7,24,6,10,91.04,87.1509
205,7,24,6,11,91.58,87.1509
205,7,24,6,12,96.26,87.1509
205,7,24,6,13,97.88,87.1509
205,7,24,6,14,96.98,87.1509
205,7,24,6,15,96.98,87.1509
205,7,24,6,16,96.98,87.1509
205,7,24,6,17,97.34,87.1509
205,7,24,6,18,96.98,87.1509
205,7,24,6,19,96.8,87.1509
205,7,24,6,20,94.82,87.1509
205,7,24,6,21,93.74,87.1509
205,7,24,6,22,93.02,87.1509
205,7,24,6,23,92.84,87.1509
205,7,24,6,24,91.76,87.1509
206,7,25,7,1,89.78,87.1509
206,7,25,7,2,88.88,87.2628
206,7,25,7,3,86.9,87.2628
206,7,25,7,4,84.74,87.2628
206,7,25,7,5,84.02,87.2628
206,7,25,7,6,84.2,87.2628
206,7,25,7,7,85.28,87.2628
206,7,25,7,8,88.52,87.2628
206,7,25,7,9,92.3,87.2628
206,7,25,7,10,95.54,87.2628
206,7,25,7,11,99.14,87.2628
206,7,25,7,12,100.4,87.2628
206,7,25,7,13,103.1,87.2628
206,7,25,7,14,104,87.2628
206,7,25,7,15,104.18,87.2628
206,7,25,7,16,105.98,87.2628
206,7,25,7,17,106.16,87.2628
206,7,25,7,18,105.44,87.2628
206,7,25,7,19,104.9,87.2628
206,7,25,7,20,102.56,87.2628
206,7,25,7,21,99.68,87.2628
206,7,25,7,22,96.8,87.2628
